timestamp,channel,log_listener,text,Log_file_original_line,Log_file_line_number,log_file
2026.01.15 23:52:49,notify,Zula Rage,Drones engaging [FCTP] Sac,[ 2026.01.15 23:52:49 ] (notify) Drones engaging [FCTP] Sac,1566,20260115_225541_1797692549.txt
2026.01.15 23:54:08,notify,Zula Rage,External factors are preventing your warp and/or jump drive from responding to this command.,[ 2026.01.15 23:54:08 ] (notify) External factors are preventing your warp and/or jump drive from responding to this command.,1671,20260115_225541_1797692549.txt
2026.01.15 23:54:08,notify,Zula Rage,External factors are preventing your warp and/or jump drive from responding to this command.,[ 2026.01.15 23:54:08 ] (notify) External factors are preventing your warp and/or jump drive from responding to this command.,1672,20260115_225541_1797692549.txt
2026.01.15 23:54:08,notify,Zula Rage,You are unable to align or warp to the selected object because your warp drive is unable to lock onto it.,[ 2026.01.15 23:54:08 ] (notify) You are unable to align or warp to the selected object because your warp drive is unable to lock onto it.,1673,20260115_225541_1797692549.txt
2026.01.15 23:54:09,notify,Zula Rage,External factors are preventing your warp and/or jump drive from responding to this command.,[ 2026.01.15 23:54:09 ] (notify) External factors are preventing your warp and/or jump drive from responding to this command.,1674,20260115_225541_1797692549.txt
2026.01.15 23:54:09,notify,Zula Rage,External factors are preventing your warp and/or jump drive from responding to this command.,[ 2026.01.15 23:54:09 ] (notify) External factors are preventing your warp and/or jump drive from responding to this command.,1675,20260115_225541_1797692549.txt
2026.01.15 23:55:12,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:55:12 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1707,20260115_225541_1797692549.txt
2026.01.15 23:55:15,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:55:15 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1710,20260115_225541_1797692549.txt
2026.01.15 23:55:35,notify,Zula Rage,Drones engaging +[HA/Zerg] Heretic,[ 2026.01.15 23:55:35 ] (notify) Drones engaging +[HA/Zerg] Heretic,1732,20260115_225541_1797692549.txt
2026.01.15 23:55:39,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:55:39 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1742,20260115_225541_1797692549.txt
2026.01.15 23:55:40,notify,Zula Rage,Drones engaging +[HA/Zerg] Heretic,[ 2026.01.15 23:55:40 ] (notify) Drones engaging +[HA/Zerg] Heretic,1746,20260115_225541_1797692549.txt
2026.01.15 23:55:47,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:55:47 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1763,20260115_225541_1797692549.txt
2026.01.15 23:55:47,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:55:47 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1764,20260115_225541_1797692549.txt
2026.01.15 23:55:47,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:55:47 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1766,20260115_225541_1797692549.txt
2026.01.15 23:55:51,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:55:51 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1778,20260115_225541_1797692549.txt
2026.01.15 23:55:51,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:55:51 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1780,20260115_225541_1797692549.txt
2026.01.15 23:55:55,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:55:55 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1795,20260115_225541_1797692549.txt
2026.01.15 23:55:57,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:55:57 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1802,20260115_225541_1797692549.txt
2026.01.15 23:56:01,combat,Zula Rage,Your Warrior II misses Francis the Mute completely - Warrior II,[ 2026.01.15 23:56:01 ] (combat) Your Warrior II misses Francis the Mute completely - Warrior II,1817,20260115_225541_1797692549.txt
